latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-19.703,121.74,313.8,1,1,2019-11-27,17:15,A,74,6.0NRT,295.5,8.9,N
-19.704,121.749,324.2,1,1,2019-11-27,17:15,A,100,6.0NRT,296.6,19.2,N
-19.695,121.624,381.8,1,1,2019-11-27,17:15,A,100,6.0NRT,299.1,154.9,N
-19.697,121.634,484.9,1,1,2019-11-27,17:15,A,100,6.0NRT,329.5,1282,N
-19.698,121.643,475.3,1,1,2019-11-27,17:15,A,100,6.0NRT,337.1,1099.7,N
-19.699,121.653,372,1,1,2019-11-27,17:15,A,100,6.0NRT,309.2,116.9,N
-19.701,121.662,356.1,1,1,2019-11-27,17:15,A,100,6.0NRT,301,69.7,N
-19.702,121.672,345.3,1,1,2019-11-27,17:15,A,100,6.0NRT,300.1,46.6,N
-19.703,121.681,321.4,1,1,2019-11-27,17:15,A,100,6.0NRT,297.8,13,N
-19.706,121.632,337.2,1,1,2019-11-27,17:15,A,100,6.0NRT,297.7,31.8,N
-19.707,121.642,349.4,1,1,2019-11-27,17:15,A,100,6.0NRT,300.3,55.6,N
-19.708,121.651,388.6,1,1,2019-11-27,17:15,A,100,6.0NRT,301.1,187.4,N
-19.71,121.661,492.8,1,1,2019-11-27,17:15,A,100,6.0NRT,337.7,1448.5,N
-19.711,121.67,446,1,1,2019-11-27,17:15,A,100,6.0NRT,333.2,661.1,N
-19.712,121.68,382.4,1,1,2019-11-27,17:15,A,100,6.0NRT,310.9,159.4,N
-19.714,121.689,353.2,1,1,2019-11-27,17:15,A,100,6.0NRT,302.2,65,N
-19.715,121.699,318.1,1,1,2019-11-27,17:15,A,81,6.0NRT,297.8,11.1,N
-19.724,121.756,314.5,1,1,2019-11-27,17:15,A,89,6.0NRT,296.8,10.9,N
-19.717,121.65,335.5,1,1,2019-11-27,17:15,A,100,6.0NRT,297.2,31.1,N
-19.719,121.659,452,1,1,2019-11-27,17:15,A,100,6.0NRT,316.3,738,N
-19.72,121.669,480.9,1,1,2019-11-27,17:15,A,100,6.0NRT,335.2,1207.3,N
-19.722,121.678,427,1,1,2019-11-27,17:15,A,100,6.0NRT,316.6,456,N
-19.723,121.688,413,1,1,2019-11-27,17:15,A,100,6.0NRT,314.2,337.9,N
-19.724,121.697,373.8,1,1,2019-11-27,17:15,A,100,6.0NRT,305.8,125.8,N
-19.726,121.707,321,1,1,2019-11-27,17:15,A,100,6.0NRT,301.1,14.6,N
-29.934,118.592,305.8,1,1,2019-11-27,17:20,A,54,6.0NRT,290.3,6.4,N
-29.936,118.602,303.4,1,1,2019-11-27,17:20,A,23,6.0NRT,291.5,5,N
-32.497,115.872,327.1,1.1,1,2019-11-27,17:20,A,100,6.0NRT,289.6,30.6,N
-32.499,115.883,301,1.1,1,2019-11-27,17:20,A,37,6.0NRT,288.2,6.4,N
-32.506,115.87,324.2,1.1,1,2019-11-27,17:20,A,100,6.0NRT,289.4,26.7,N
-32.508,115.881,314.6,1.1,1,2019-11-27,17:20,A,90,6.0NRT,289.2,16.3,N
-29.785,118.52,301.9,1,1,2019-11-27,17:20,A,24,6.0NRT,291.2,3.9,N
-25.716,153.009,323.4,2.7,1.6,2019-11-27,23:25,T,0,6.0NRT,294.2,62,D
-29.655,152.606,324.8,2.4,1.5,2019-11-27,23:25,T,71,6.0NRT,295.1,61,D
-29.277,150.434,331.2,3.4,1.7,2019-11-27,23:25,T,80,6.0NRT,301.6,101.2,D
-29.27,150.428,327.2,3.4,1.7,2019-11-27,23:25,T,75,6.0NRT,301.2,70.9,D
-29.286,150.424,322.2,3.4,1.7,2019-11-27,23:25,T,62,6.0NRT,301.7,41.6,D
-31.083,152.631,318.1,2.2,1.4,2019-11-27,23:25,T,41,6.0NRT,296.5,31.7,D
-31.529,151.784,317.8,2.4,1.5,2019-11-27,23:25,T,46,6.0NRT,301.1,28.7,D
-20.336,164.47,342.7,1.1,1,2019-11-27,23:25,T,91,6.0NRT,302.3,42.4,D
-20.521,164.482,321.2,1.1,1,2019-11-27,23:25,T,59,6.0NRT,304,6.4,D
-20.527,164.475,327.7,1.1,1,2019-11-27,23:25,T,81,6.0NRT,305.8,16.5,D
-20.611,164.672,320.2,1.1,1,2019-11-27,23:25,T,67,6.0NRT,300.4,11.6,D
-21.65,166.223,320.3,1.3,1.1,2019-11-27,23:25,T,61,6.0NRT,297.3,19.4,D
-34.005,150.009,329.3,2.7,1.6,2019-11-27,23:30,T,78,6.0NRT,297.9,107.8,D
-35.388,149.567,324.3,2.7,1.6,2019-11-27,23:30,T,24,6.0NRT,297.6,66.2,D
-35.402,149.563,323,2.7,1.6,2019-11-27,23:30,T,37,6.0NRT,297.6,63.1,D
-33.216,150.888,322,2.5,1.5,2019-11-27,23:30,T,51,6.0NRT,296.5,54.7,D
-33.23,150.883,317.2,2.5,1.5,2019-11-27,23:30,T,24,6.0NRT,294.9,35.6,D
-33.221,150.88,321.1,2.5,1.5,2019-11-27,23:30,T,57,6.0NRT,295.3,50.9,D
-33.227,150.906,319.5,2.5,1.5,2019-11-27,23:30,T,46,6.0NRT,297.2,42.7,D
-34.015,149.577,317.7,2.9,1.6,2019-11-27,23:30,T,34,6.0NRT,302.7,34.8,D
-35.385,149.572,332.3,2.7,1.6,2019-11-27,23:30,T,41,6.0NRT,297.6,102.6,D
